,age,count
3237,42.333333333333336,3
5769,42.333333333333336,3
11439,42.333333333333336,2
11440,42.333333333333336,1
6614,42.333333333333336,1
6615,42.333333333333336,2
11275,42.333333333333336,1
11276,42.333333333333336,2
11774,42.333333333333336,1
11775,42.333333333333336,2
11303,42.333333333333336,3
6910,42.333333333333336,3
5788,42.333333333333336,2
5789,42.333333333333336,1
17,42.333333333333336,2
18,42.333333333333336,1
3047,42.333333333333336,3
6670,42.333333333333336,3
9792,42.333333333333336,3
10452,42.333333333333336,3
8721,42.333333333333336,2
8722,42.333333333333336,1
5414,42.333333333333336,3
8702,42.333333333333336,1
8703,42.333333333333336,2
5413,42.333333333333336,3
2317,42.333333333333336,3
3566,42.333333333333336,1
3567,42.333333333333336,2
11319,42.333333333333336,1
11320,42.333333333333336,2
8960,42.333333333333336,2
8961,42.333333333333336,1
2334,42.333333333333336,2
2335,42.333333333333336,1
9686,42.333333333333336,3
1573,42.333333333333336,3
822,42.333333333333336,1
823,42.333333333333336,2
1582,42.333333333333336,3
2530,42.333333333333336,1
2531,42.333333333333336,2
9671,42.333333333333336,3
927,42.333333333333336,3
5382,42.333333333333336,2
5383,42.333333333333336,1
6499,42.333333333333336,3
7754,42.333333333333336,3
1558,42.4,2
1559,42.4,3
4448,42.4,1
4449,42.4,4
63,42.4,5
7535,42.4,4
7536,42.4,1
11300,42.4,5
11049,42.4,3
11050,42.4,2
4509,42.4,5
2491,42.4,5
11676,42.4,3
11677,42.4,2
4223,42.4,5
5340,42.4,1
5341,42.4,4
5337,42.4,5
5371,42.4,4
5372,42.4,1
8928,42.4,2
8929,42.4,3
4260,42.4,5
4699,42.4,4
4700,42.4,1
1095,42.4,4
1096,42.4,1
1718,42.4,1
1719,42.4,4
7723,42.5,2
7724,42.5,2
4646,42.5,2
4647,42.5,2
8796,42.5,3
8797,42.5,1
11568,42.5,2
11569,42.5,2
1610,42.5,4
11958,42.5,2
11959,42.5,2
176,42.5,4
6791,42.5,3
6792,42.5,1
128,42.5,4
11764,42.5,4
11783,42.5,2
11784,42.5,2
2343,42.5,4
7943,42.5,4
10293,42.5,2
10294,42.5,2
2183,42.5,3
2184,42.5,1
8582,42.5,2
8583,42.5,2
8590,42.5,3
8591,42.5,1
4460,42.5,4
3494,42.5,3
3495,42.5,1
10352,42.5,1
10353,42.5,3
2522,42.5,3
2523,42.5,1
5672,42.5,1
5673,42.5,3
944,42.5,4
1437,42.6,5
2296,42.6,5
1639,42.6,3
1640,42.6,2
11690,42.6,5
8576,42.6,4
8577,42.6,1
11310,42.6,2
11311,42.6,3
7930,42.6,4
7931,42.6,1
140,42.6,5
2202,42.6,5
9682,42.6,1
9683,42.6,4
6446,42.6,3
6447,42.6,2
4445,42.6,2
4446,42.6,3
5342,42.6,5
6967,42.666666666666664,3
3343,42.666666666666664,2
3344,42.666666666666664,1
7523,42.666666666666664,3
5450,42.666666666666664,2
5451,42.666666666666664,1
2336,42.666666666666664,3
5664,42.666666666666664,2
5665,42.666666666666664,1
148,42.666666666666664,3
5369,42.666666666666664,3
5335,42.666666666666664,1
5336,42.666666666666664,2
8825,42.666666666666664,3
6553,42.666666666666664,3
5538,42.666666666666664,2
5539,42.666666666666664,1
11017,42.666666666666664,3
8706,42.666666666666664,1
8707,42.666666666666664,2
7885,42.666666666666664,2
7886,42.666666666666664,1
11682,42.666666666666664,3
5823,42.666666666666664,1
5824,42.666666666666664,2
11431,42.666666666666664,2
11432,42.666666666666664,1
1552,42.666666666666664,3
5544,42.666666666666664,3
11441,42.666666666666664,2
11442,42.666666666666664,1
6899,42.666666666666664,2
6900,42.666666666666664,1
1067,42.666666666666664,3
5529,42.666666666666664,3
5547,42.666666666666664,3
11035,42.666666666666664,2
11036,42.666666666666664,1
10758,42.666666666666664,2
10759,42.666666666666664,1
5702,42.666666666666664,1
5703,42.666666666666664,2
4355,42.666666666666664,3
10340,42.666666666666664,1
10341,42.666666666666664,2
8588,42.666666666666664,3
6975,42.666666666666664,1
6976,42.666666666666664,2
10435,42.666666666666664,1
10436,42.666666666666664,2
4522,42.666666666666664,3
5623,42.666666666666664,2
5624,42.666666666666664,1
4373,42.666666666666664,3
4650,42.666666666666664,2
4651,42.666666666666664,1
8917,42.666666666666664,2
8918,42.666666666666664,1
1698,42.666666666666664,3
5554,42.666666666666664,1
5555,42.666666666666664,2
168,42.666666666666664,3
934,42.666666666666664,3
7660,42.714285714285715,2
7661,42.714285714285715,5
6394,42.75,1
6395,42.75,3
8565,42.75,3
8566,42.75,1
6816,42.75,1
6817,42.75,3
8819,42.75,1
8820,42.75,3
4562,42.75,4
869,42.75,4
8922,42.75,3
8923,42.75,1
5659,42.75,4
1766,42.75,4
11156,42.75,1
11157,42.75,3
5700,42.75,4
11271,42.75,1
11272,42.75,3
7555,42.75,1
7556,42.75,3
11046,42.75,4
6438,42.75,3
6439,42.75,1
11796,42.75,1
11797,42.75,3
8692,42.75,3
8693,42.75,1
894,42.75,4
2300,42.75,2
2301,42.75,2
998,42.75,3
999,42.75,1
2350,42.75,4
10324,42.75,3
10325,42.75,1
7559,42.75,4
4164,42.75,2
4165,42.75,2
9802,42.8,2
9803,42.8,3
1481,42.8,5
11165,42.8,5
1643,42.8,2
1644,42.8,3
1458,42.8,3
1459,42.8,2
2449,42.8,5
12069,42.8,5
11142,42.8,1
11143,42.8,4
6569,42.8,2
6570,42.8,3
7698,42.8,3
7699,42.8,2
510,42.8,4
511,42.8,1
1441,42.8,4
1442,42.8,1
6575,43.0,3
6586,43.0,1
6587,43.0,4
8725,43.0,1
8726,43.0,2
7551,43.0,2
7552,43.0,1
9514,43.0,4
9515,43.0,1
320,43.0,3
3464,43.0,4
7040,43.0,3
7901,43.0,4
7902,43.0,1
298,43.0,3
497,43.0,2
498,43.0,1
4367,43.0,1
4368,43.0,2
3316,43.0,4
3317,43.0,1
12105,43.0,1
12106,43.0,2
12101,43.0,2
12102,43.0,1
4114,43.0,3
4704,43.0,2
4705,43.0,1
9508,43.0,3
9509,43.0,2
6644,43.0,3
8911,43.0,2
8912,43.0,3
8048,43.0,1
8049,43.0,3
6922,43.0,3
10292,43.0,5
10444,43.0,1
10445,43.0,2
4118,43.0,5
5533,43.0,3
6653,43.0,2
6654,43.0,1
11020,43.0,2
11021,43.0,1
11942,43.0,3
557,43.0,3
11943,43.0,2
11944,43.0,1
842,43.0,3
843,43.0,1
581,43.0,3
11954,43.0,1
11955,43.0,2
8934,43.0,3
8935,43.0,1
7922,43.0,3
7923,43.0,1
10574,43.0,2
10575,43.0,1
8811,43.0,5
11044,43.0,3
11045,43.0,2
11776,43.0,1
11777,43.0,3
2201,43.0,4
2557,43.0,3
10652,43.0,2
10653,43.0,1
6440,43.0,4
3441,43.0,3
11762,43.0,1
11763,43.0,2
597,43.0,5
12065,43.0,1
12066,43.0,3
12157,43.0,1
12158,43.0,2
10348,43.0,2
10349,43.0,1
5442,43.0,3
11656,43.0,1
11657,43.0,3
4325,43.0,3
6808,43.0,3
11015,43.0,2
11016,43.0,1
8701,43.0,3
2382,43.0,3
5300,43.0,2
5301,43.0,1
531,43.0,5
3563,43.0,5
10461,43.0,2
10462,43.0,2
10326,43.0,4
10327,43.0,1
3515,43.0,3
8915,43.0,3
8916,43.0,1
7863,43.0,3
7664,43.0,2
7665,43.0,2
1094,43.0,3
1462,43.0,2
1463,43.0,1
1535,43.0,2
1536,43.0,2
11145,43.0,1
11146,43.0,2
3109,43.0,2
3110,43.0,1
2347,43.0,4
5579,43.0,1
5580,43.0,3
150,43.0,3
1537,43.2,3
1538,43.2,2
12147,43.2,1
12148,43.2,4
10627,43.2,1
10628,43.2,4
10611,43.2,5
9539,43.2,4
9540,43.2,1
8568,43.2,5
26,43.2,4
27,43.2,1
575,43.2,2
576,43.2,3
65,43.2,4
66,43.2,1
7725,43.2,1
7726,43.2,4
4163,43.2,5
1076,43.25,3
1077,43.25,1
9658,43.25,4
4515,43.25,4
9920,43.25,1
9921,43.25,3
4122,43.25,4
3034,43.25,1
3035,43.25,3
4524,43.25,4
12126,43.25,2
12127,43.25,2
890,43.25,4
12029,43.25,4
138,43.25,4
517,43.25,4
333,43.25,3
334,43.25,1
2359,43.25,1
2360,43.25,3
613,43.333333333333336,3
4160,43.333333333333336,3
7567,43.333333333333336,2
7568,43.333333333333336,1
6633,43.333333333333336,3
855,43.333333333333336,3
4507,43.333333333333336,2
4508,43.333333333333336,1
1681,43.333333333333336,1
1682,43.333333333333336,2
4109,43.333333333333336,3
7848,43.333333333333336,2
7849,43.333333333333336,1
12103,43.333333333333336,1
12104,43.333333333333336,2
4564,43.333333333333336,3
9897,43.333333333333336,2
9898,43.333333333333336,1
5418,43.333333333333336,3
3196,43.333333333333336,2
3197,43.333333333333336,1
1746,43.333333333333336,2
1747,43.333333333333336,1
3007,43.333333333333336,3
8943,43.333333333333336,2
8944,43.333333333333336,1
6662,43.333333333333336,3
11780,43.333333333333336,1
11781,43.333333333333336,2
8574,43.333333333333336,3
178,43.333333333333336,3
5546,43.333333333333336,3
2419,43.333333333333336,3
8900,43.333333333333336,3
11427,43.333333333333336,1
11428,43.333333333333336,2
11155,43.333333333333336,3
10312,43.333333333333336,2
10313,43.333333333333336,1
5767,43.333333333333336,3
1577,43.333333333333336,3
319,43.333333333333336,3
1040,43.333333333333336,3
3295,43.333333333333336,2
3296,43.333333333333336,1
5417,43.333333333333336,3
2238,43.333333333333336,3
3345,43.333333333333336,3
4461,43.333333333333336,3
4290,43.333333333333336,2
4291,43.333333333333336,1
10458,43.333333333333336,3
10432,43.333333333333336,3
11144,43.333333333333336,3
7574,43.333333333333336,2
7575,43.333333333333336,1
7926,43.4,5
2182,43.4,5
11170,43.4,1
11171,43.4,4
2288,43.4,5
608,43.4,5
11695,43.4,1
11696,43.4,4
7844,43.4,3
7845,43.4,2
3128,43.4,4
3129,43.4,1
1499,43.5,3
1500,43.5,1
2180,43.5,2
2181,43.5,2
7853,43.5,3
7854,43.5,1
10295,43.5,2
10296,43.5,2
3502,43.5,3
3503,43.5,1
7866,43.5,2
7867,43.5,2
10587,43.5,2
10588,43.5,2
6929,43.5,4
7640,43.5,4
9903,43.5,2
9904,43.5,2
895,43.5,3
896,43.5,1
10350,43.5,2
10351,43.5,2
10650,43.5,4
8948,43.6,1
8949,43.6,4
624,43.6,5
2311,43.6,2
2312,43.6,3
888,43.6,3
889,43.6,2
2488,43.6,5
12151,43.6,1
12152,43.6,4
10303,43.6,4
10304,43.6,1
9651,43.6,2
9652,43.6,3
3251,43.6,4
3252,43.6,1
5662,43.666666666666664,2
5663,43.666666666666664,1
1555,43.666666666666664,3
2435,43.666666666666664,3
2239,43.666666666666664,2
2240,43.666666666666664,1
862,43.666666666666664,3
11707,43.666666666666664,3
8031,43.666666666666664,3
11560,43.666666666666664,1
11561,43.666666666666664,2
11149,43.666666666666664,3
8901,43.666666666666664,3
12032,43.666666666666664,3
9499,43.666666666666664,2
9500,43.666666666666664,1
11330,43.666666666666664,3
8793,43.666666666666664,1
8794,43.666666666666664,2
9927,43.666666666666664,1
9928,43.666666666666664,2
12063,43.666666666666664,3
4589,43.666666666666664,1
4590,43.666666666666664,2
3044,43.666666666666664,3
3455,43.666666666666664,3
12064,43.666666666666664,3
7927,43.666666666666664,3
4292,43.666666666666664,2
4293,43.666666666666664,1
2292,43.666666666666664,3
2474,43.666666666666664,2
2475,43.666666666666664,1
11057,43.666666666666664,3
5701,43.666666666666664,3
932,43.666666666666664,3
8598,43.666666666666664,1
8599,43.666666666666664,2
9656,43.666666666666664,1
9657,43.666666666666664,2
11429,43.666666666666664,2
11430,43.666666666666664,1
11166,43.666666666666664,3
12036,43.666666666666664,1
12037,43.666666666666664,2
5299,43.666666666666664,3
9655,43.666666666666664,3
4354,43.666666666666664,3
4691,43.666666666666664,3
1778,43.666666666666664,1
1779,43.666666666666664,2
1763,43.666666666666664,3
3195,43.666666666666664,3
887,43.666666666666664,3
2346,43.666666666666664,3
3564,43.75,1
3565,43.75,3
579,43.75,4
7916,43.75,2
7917,43.75,2
4235,43.75,4
11274,43.75,4
8593,43.75,3
8594,43.75,1
1569,43.75,4
6930,43.75,4
3497,43.75,3
3498,43.75,1
11680,43.75,1
11681,43.75,3
4369,43.75,3
4370,43.75,1
6517,43.75,1
6518,43.75,3
4466,43.75,4
4586,43.75,3
4587,43.75,1
7561,43.75,4
2223,43.75,4
6822,43.8,3
6823,43.8,2
499,43.8,4
500,43.8,1
4318,43.8,4
4319,43.8,1
1588,43.8,5
10603,43.8,3
10604,43.8,2
7529,43.8,5
878,43.8,3
879,43.8,2
2500,44.0,3
1541,44.0,2
1542,44.0,3
2348,44.0,1
2349,44.0,3
8729,44.0,2
8730,44.0,3
10581,44.0,1
10582,44.0,2
877,44.0,3
3456,44.0,3
15,44.0,3
4580,44.0,1
4581,44.0,2
7941,44.0,2
7942,44.0,2
7701,44.0,3
987,44.0,1
988,44.0,2
9503,44.0,4
8688,44.0,2
8689,44.0,1
12107,44.0,3
11670,44.0,1
11671,44.0,3
12030,44.0,1
12031,44.0,3
3038,44.0,3
10450,44.0,1
10451,44.0,2
3242,44.0,3
12033,44.0,3
11162,44.0,1
11163,44.0,2
1030,44.0,5
12108,44.0,2
12109,44.0,1
12110,44.0,1
12111,44.0,2
10651,44.0,3
4356,44.0,2
4357,44.0,1
8939,44.0,3
11307,44.0,2
11308,44.0,2
11786,44.0,4
11267,44.0,2
11268,44.0,2
10756,44.0,2
10757,44.0,1
11964,44.0,2
11965,44.0,1
3389,44.0,3
4120,44.0,3
12080,44.0,1
12081,44.0,4
8962,44.0,1
8963,44.0,2
11288,44.0,2
11289,44.0,1
9911,44.0,2
9912,44.0,1
12099,44.0,3
12100,44.0,1
5408,44.0,1
5409,44.0,3
4516,44.0,4
4517,44.0,3
4518,44.0,1
4546,44.0,4
5741,44.0,3
4142,44.0,3
10330,44.0,5
7537,44.0,3
7538,44.0,1
4464,44.0,2
4465,44.0,1
512,44.0,3
6677,44.0,4
8738,44.0,4
6573,44.0,1
6574,44.0,3
928,44.0,5
3021,44.0,4
899,44.2,5
7696,44.2,1
7697,44.2,4
11662,44.2,3
11663,44.2,2
11658,44.2,4
11659,44.2,1
12146,44.2,5
270,44.2,5
4234,44.2,5
7828,44.2,1
7829,44.2,4
5885,44.2,2
5886,44.2,3
5887,44.2,2
5888,44.2,3
2528,44.2,5
1440,44.25,4
2392,44.25,4
6391,44.25,3
6392,44.25,1
10447,44.25,1
10448,44.25,3
8563,44.25,3
8564,44.25,1
938,44.25,4
11167,44.25,4
3484,44.25,4
10760,44.25,2
10761,44.25,2
8959,44.25,4
1082,44.25,4
625,44.25,4
11974,44.25,2
11975,44.25,2
10290,44.25,3
10291,44.25,1
12097,44.25,3
12098,44.25,1
11668,44.25,1
11669,44.25,3
8700,44.25,4
4374,44.25,4
10328,44.25,3
10329,44.25,1
3308,44.25,4
10431,44.25,4
4459,44.333333333333336,3
7569,44.333333333333336,3
3548,44.333333333333336,1
3549,44.333333333333336,2
4582,44.333333333333336,2
4583,44.333333333333336,1
3032,44.333333333333336,1
3033,44.333333333333336,2
1518,44.333333333333336,3
4314,44.333333333333336,3
1598,44.333333333333336,3
11705,44.333333333333336,1
11706,44.333333333333336,2
1572,44.333333333333336,3
1029,44.333333333333336,3
21,44.333333333333336,3
10607,44.333333333333336,2
10608,44.333333333333336,1
1741,44.333333333333336,3
11794,44.333333333333336,3
4570,44.333333333333336,3
4380,44.333333333333336,3
3058,44.333333333333336,3
1560,44.333333333333336,2
1561,44.333333333333336,1
3284,44.333333333333336,1
3285,44.333333333333336,2
3190,44.333333333333336,2
3191,44.333333333333336,1
1619,44.333333333333336,3
3221,44.333333333333336,3
4227,44.4,4
4228,44.4,1
4495,44.4,5
1641,44.4,2
1642,44.4,3
1720,44.4,5
4200,44.5,4
3192,44.5,4
4573,44.5,4
7920,44.5,1
7921,44.5,3
6793,44.5,2
6794,44.5,2
1477,44.5,4
4145,44.5,3
4146,44.5,1
2307,44.5,3
2308,44.5,1
6393,44.5,4
317,44.5,3
318,44.5,1
2432,44.6,5
1078,44.6,1
1079,44.6,4
2546,44.6,4
2547,44.6,1
12077,44.6,5
3223,44.6,4
3224,44.6,1
8734,44.666666666666664,1
8735,44.666666666666664,2
2551,44.666666666666664,3
1767,44.666666666666664,3
8600,44.666666666666664,1
8601,44.666666666666664,2
7032,44.666666666666664,1
7033,44.666666666666664,2
11700,44.666666666666664,3
11960,44.666666666666664,2
11961,44.666666666666664,1
4183,44.666666666666664,1
4184,44.666666666666664,2
12071,44.666666666666664,3
577,44.666666666666664,3
10624,44.666666666666664,1
10625,44.666666666666664,2
316,44.666666666666664,3
7714,44.666666666666664,1
7715,44.666666666666664,2
2200,44.666666666666664,3
7654,44.666666666666664,3
5274,44.666666666666664,1
5275,44.666666666666664,2
1693,44.666666666666664,3
1410,44.666666666666664,3
335,44.666666666666664,1
336,44.666666666666664,2
1755,44.666666666666664,3
5770,44.666666666666664,2
5771,44.666666666666664,1
4514,44.75,4
1045,44.75,3
1046,44.75,1
3559,44.75,2
3560,44.75,2
3222,44.75,4
6820,44.75,3
6821,44.75,1
9520,44.75,3
9521,44.75,1
2566,44.75,2
2567,44.75,2
3280,44.75,3
3281,44.75,1
1428,44.75,2
1429,44.75,2
5765,44.8,5
1579,44.8,5
4630,44.8,5
828,44.8,4
829,44.8,1
5410,44.8,2
5411,44.8,3
5253,44.8,5
1618,45.0,4
7527,45.0,2
7528,45.0,2
916,45.0,3
4563,45.0,4
161,45.0,3
7895,45.0,3
6405,45.0,3
3392,45.0,3
4219,45.0,2
4220,45.0,2
12024,45.0,2
12025,45.0,1
8553,45.0,2
8554,45.0,3
905,45.0,3
1740,45.0,3
11852,45.0,2
11853,45.0,1
4151,45.0,3
4152,45.0,1
11299,45.0,5
3008,45.0,2
3009,45.0,1
11972,45.0,2
11973,45.0,1
11799,45.0,1
11800,45.0,2
19,45.0,3
20,45.0,1
4505,45.0,3
4506,45.0,2
3257,45.0,4
3341,45.0,2
3342,45.0,1
1586,45.0,3
1587,45.0,2
4613,45.0,3
6385,45.0,3
6386,45.0,1
8909,45.0,2
8910,45.0,1
9528,45.0,2
9529,45.0,1
2255,45.0,3
2256,45.0,1
3438,45.0,3
6398,45.0,3
2299,45.0,3
274,45.2,5
3292,45.2,5
3185,45.2,4
3186,45.2,1
4225,45.2,5
4631,45.2,5
1055,45.2,5
3077,45.25,4
819,45.25,4
10748,45.25,1
10749,45.25,3
8906,45.25,1
8907,45.25,3
4143,45.25,3
4144,45.25,1
72,45.25,3
73,45.25,1
11966,45.25,3
11967,45.25,1
3546,45.25,3
3547,45.25,1
4140,45.25,3
4141,45.25,1
1612,45.25,4
2405,45.25,3
2406,45.25,1
858,45.25,3
859,45.25,1
4672,45.25,3
4673,45.25,1
520,45.25,4
5608,45.333333333333336,2
5609,45.333333333333336,1
6811,45.333333333333336,1
6812,45.333333333333336,2
6423,45.333333333333336,3
4102,45.333333333333336,3
6814,45.333333333333336,3
2289,45.333333333333336,3
852,45.333333333333336,2
853,45.333333333333336,1
6960,45.333333333333336,3
151,45.333333333333336,3
1051,45.333333333333336,3
5721,45.333333333333336,3
11962,45.333333333333336,1
11963,45.333333333333336,2
6928,45.333333333333336,3
2225,45.333333333333336,2
2226,45.333333333333336,1
1507,45.333333333333336,3
1510,45.333333333333336,3
4381,45.333333333333336,3
4362,45.333333333333336,3
4690,45.333333333333336,3
80,45.333333333333336,3
3207,45.333333333333336,3
2440,45.333333333333336,3
2281,45.333333333333336,2
2282,45.333333333333336,1
6774,45.4,5
5595,45.4,5
11443,45.4,3
11444,45.4,2
939,45.4,5
5596,45.4,5
7933,45.4,4
7934,45.4,1
936,45.4,5
503,45.4,3
504,45.4,2
920,45.5,4
860,45.5,3
861,45.5,1
9524,45.5,4
12112,45.5,2
12113,45.5,2
12114,45.5,4
2198,45.5,4
4545,45.5,4
6390,45.6,5
1017,45.6,5
2264,45.6,4
2265,45.6,1
2438,45.666666666666664,3
996,45.666666666666664,2
997,45.666666666666664,1
6780,45.666666666666664,1
6781,45.666666666666664,2
7937,45.666666666666664,2
7938,45.666666666666664,1
1472,45.666666666666664,3
3486,45.666666666666664,3
3006,45.666666666666664,3
4588,45.666666666666664,3
1716,45.666666666666664,2
1717,45.666666666666664,1
817,45.666666666666664,3
6772,45.75,3
6773,45.75,1
3553,45.75,2
3554,45.75,2
2189,45.75,2
2190,45.75,2
3030,45.75,2
3031,45.75,2
5295,45.75,4
2199,45.75,4
6412,45.75,2
6413,45.75,2
3439,45.75,3
3440,45.75,1
12128,45.75,2
12129,45.75,2
4492,45.75,4
2331,45.75,4
1479,45.8,5
592,45.8,5
1004,45.8,5
3004,46.0,2
3005,46.0,1
1491,46.0,3
1492,46.0,1
5563,46.0,4
5564,46.0,1
2527,46.0,3
1593,46.0,5
3255,46.0,3
7034,46.0,4
4340,46.0,4
8893,46.0,3
5876,46.0,1
5877,46.0,4
11433,46.0,2
11434,46.0,2
5560,46.0,3
5561,46.0,1
6776,46.0,2
6777,46.0,1
6986,46.0,1
6987,46.0,2
9913,46.0,1
9914,46.0,2
8945,46.0,3
1570,46.0,2
1571,46.0,1
3434,46.0,4
1509,46.0,3
7035,46.0,4
11345,46.0,3
4312,46.0,3
6778,46.0,2
6779,46.0,1
2545,46.0,4
11712,46.0,2
11713,46.0,2
4538,46.0,3
2408,46.0,4
1015,46.0,2
1016,46.0,3
313,46.0,4
5528,46.0,3
1620,46.0,4
1460,46.0,1
1461,46.0,4
4343,46.2,4
4344,46.2,1
4134,46.2,4
4135,46.2,1
11714,46.2,4
11715,46.2,1
2450,46.2,5
3422,46.25,3
3423,46.25,1
3010,46.25,4
5787,46.25,4
4626,46.25,4
4585,46.25,4
5562,46.25,4
4567,46.25,4
881,46.25,3
882,46.25,1
11368,46.25,4
10745,46.25,4
1599,46.25,4
3399,46.25,4
4138,46.25,2
4139,46.25,2
1723,46.25,1
1724,46.25,3
1611,46.25,4
10547,46.333333333333336,3
11253,46.333333333333336,3
1061,46.333333333333336,3
3437,46.333333333333336,3
3253,46.333333333333336,2
3254,46.333333333333336,1
6751,46.333333333333336,3
3542,46.333333333333336,2
3543,46.333333333333336,1
11850,46.333333333333336,1
11851,46.333333333333336,2
3247,46.333333333333336,2
3248,46.333333333333336,1
6926,46.333333333333336,3
1508,46.333333333333336,3
6769,46.333333333333336,3
9698,46.333333333333336,3
11193,46.333333333333336,1
11194,46.333333333333336,2
1430,46.333333333333336,3
1532,46.333333333333336,3
2402,46.333333333333336,3
989,46.333333333333336,3
1426,46.4,1
1427,46.4,4
4493,46.4,4
4494,46.4,1
30,46.4,4
31,46.4,1
10676,46.4,4
10677,46.4,1
7036,46.4,3
7037,46.4,2
1473,46.4,4
1474,46.4,1
7870,46.5,4
3270,46.5,3
3271,46.5,1
5754,46.5,4
906,46.5,3
907,46.5,1
1683,46.5,4
4571,46.5,4
1080,46.5,4
3238,46.5,3
3239,46.5,1
2259,46.5,2
2260,46.5,2
165,46.5,4
302,46.6,5
4341,46.6,5
501,46.666666666666664,1
502,46.666666666666664,2
917,46.666666666666664,2
918,46.666666666666664,1
6775,46.666666666666664,3
1471,46.666666666666664,3
2290,46.666666666666664,1
2291,46.666666666666664,2
2979,46.666666666666664,1
2980,46.666666666666664,2
5712,46.666666666666664,3
2543,46.666666666666664,3
11185,46.666666666666664,3
2379,46.666666666666664,3
6755,46.666666666666664,3
5276,46.666666666666664,3
11809,46.666666666666664,1
11810,46.666666666666664,2
1658,46.666666666666664,3
6588,46.666666666666664,2
6589,46.666666666666664,1
549,46.666666666666664,3
9830,46.666666666666664,3
2452,46.666666666666664,3
10493,46.666666666666664,1
10494,46.666666666666664,2
137,46.666666666666664,3
9831,46.666666666666664,3
1581,46.666666666666664,3
2257,46.666666666666664,2
2258,46.666666666666664,1
9881,46.666666666666664,2
9882,46.666666666666664,1
827,46.666666666666664,3
3140,46.666666666666664,2
3141,46.666666666666664,1
11421,46.666666666666664,3
2441,46.666666666666664,2
2442,46.666666666666664,1
6547,46.75,1
6548,46.75,3
7524,46.75,4
6752,46.75,4
12052,46.75,4
7892,46.75,4
4628,46.75,4
3268,46.75,3
3269,46.75,1
863,46.8,4
864,46.8,1
3011,46.8,4
3012,46.8,1
1596,46.8,5
11356,46.8,5
4130,46.8,3
4131,46.8,2
3521,47.0,3
8891,47.0,1
8892,47.0,4
1748,47.0,4
1425,47.0,3
166,47.0,1
167,47.0,2
4342,47.0,3
10734,47.0,2
10735,47.0,1
2337,47.0,2
2338,47.0,2
10726,47.0,3
2321,47.0,5
8739,47.0,4
3172,47.0,4
3534,47.0,3
3535,47.0,1
6770,47.0,3
11992,47.0,1
11993,47.0,3
11585,47.0,3
4481,47.0,1
4482,47.0,2
6756,47.0,3
489,47.0,3
11803,47.0,3
6406,47.0,1
6407,47.0,3
10678,47.0,2
10679,47.0,2
6771,47.0,3
158,47.0,4
61,47.0,2
62,47.0,1
10673,47.0,1
10674,47.0,2
3544,47.0,2
3545,47.0,2
11354,47.0,1
11355,47.0,3
291,47.0,3
9827,47.0,5
10490,47.0,1
10491,47.0,3
12045,47.0,3
12046,47.0,1
3387,47.0,3
7755,47.0,3
7756,47.0,2
2564,47.0,2
2565,47.0,1
9823,47.0,2
9824,47.0,1
1418,47.0,3
10683,47.0,4
10489,47.0,3
9696,47.0,1
9697,47.0,2
1530,47.0,1
1531,47.0,2
5845,47.0,4
4303,47.0,2
4304,47.0,1
3115,47.0,3
2457,47.0,2
2458,47.0,1
1065,47.0,3
1013,47.0,3
1014,47.0,2
525,47.0,4
9764,47.0,1
9765,47.0,2
1081,47.2,5
4271,47.2,4
4272,47.2,1
6690,47.2,1
6691,47.2,4
3116,47.2,4
3117,47.2,1
5894,47.2,5
7677,47.2,3
7678,47.2,2
566,47.2,4
567,47.2,1
324,47.2,5
9773,47.25,4
593,47.25,4
4177,47.25,4
3433,47.25,4
930,47.25,4
11586,47.25,2
11587,47.25,2
3267,47.25,4
1047,47.25,4
8830,47.25,3
8831,47.25,1
11351,47.25,4
11381,47.25,4
314,47.25,3
315,47.25,1
4126,47.25,2
4127,47.25,2
8832,47.25,2
8833,47.25,2
132,47.25,3
133,47.25,1
2232,47.25,4
262,47.25,3
263,47.25,1
1684,47.333333333333336,3
4282,47.333333333333336,3
6782,47.333333333333336,2
6783,47.333333333333336,1
3420,47.333333333333336,3
6696,47.333333333333336,3
2453,47.333333333333336,3
2455,47.333333333333336,3
5505,47.333333333333336,2
5506,47.333333333333336,1
4149,47.333333333333336,2
4150,47.333333333333336,1
6995,47.333333333333336,3
10482,47.333333333333336,1
10483,47.333333333333336,2
880,47.333333333333336,3
3173,47.333333333333336,2
3174,47.333333333333336,1
4441,47.333333333333336,3
4565,47.333333333333336,3
3240,47.333333333333336,2
3241,47.333333333333336,1
8837,47.333333333333336,1
8838,47.333333333333336,2
11602,47.333333333333336,1
11603,47.333333333333336,2
10670,47.333333333333336,3
4310,47.333333333333336,1
4311,47.333333333333336,2
139,47.333333333333336,3
12004,47.333333333333336,3
903,47.333333333333336,3
6761,47.333333333333336,3
6806,47.333333333333336,1
6807,47.333333333333336,2
